# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1.312500,0.630541,-0.000000,0.000000,0.226292,0.068041,-0.056105,-0.091596,0.042845,0.885203,-0.000000,0.000000,0.245471,0.044420,-0.087517,-0.100364,0.050943,0.308720,-0.000000,-0.000000,0.112738,0.034690,-0.027232,-0.045611,0.021193,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.312500,0.944811,0.345032,-0.246974,-0.074802,-0.005729,0.042732,0.035833,-0.021666,1.059900,-0.150704,-0.853801,-0.276201,0.011304,0.155062,0.090127,-0.061192,0.469522,0.184751,-0.110157,-0.035639,-0.006320,0.017280,0.017410,-0.010009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.312500,0.990336,-0.045521,0.188361,0.001285,-0.000682,-0.014071,-0.014622,0.004885,-0.545534,-1.499837,0.688195,0.174215,0.150575,-0.065732,-0.180359,0.080138,0.512060,-0.040656,0.031208,-0.023427,-0.001215,0.007961,0.005194,-0.003706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.312500,1.159177,0.073727,-0.383058,-0.398478,-0.187101,0.087135,0.217756,-0.093246,-1.128143,0.246304,-0.029310,0.000078,-0.000914,-0.013751,-0.005425,0.004844,0.488579,0.016085,0.034458,-0.042744,-0.021319,0.007897,0.025037,-0.011000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.312500,-0.033191,-1.638273,0.150366,0.282287,0.297866,0.005580,-0.287765,0.105224,-0.906684,0.004042,-0.194611,0.016228,0.020731,0.007215,-0.019146,0.008546,0.494083,0.001462,0.039072,-0.029015,-0.026636,0.001825,0.027280,-0.010655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.312500,-1.145546,0.032449,0.264009,-0.141455,-0.004194,-0.001578,0.006182,-0.000632,-1.150849,-0.270016,0.093458,0.271224,0.244824,0.011060,-0.215891,0.075132,0.493741,-0.003497,0.033595,-0.010505,-0.024185,-0.003988,0.021525,-0.007300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.312500,-0.959226,0.054910,-0.148580,0.023173,0.037135,0.017291,-0.024939,0.005451,-0.560956,1.398572,0.477218,-0.211953,-0.264051,-0.093433,0.196543,-0.053325,0.497021,-0.005723,0.013098,0.008916,-0.013597,-0.006320,0.008806,-0.001987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.312500,-1.004084,-0.010701,0.053165,-0.045587,-0.002796,0.006194,0.008594,-0.004491,1.116990,0.466419,-0.811880,0.141376,0.010227,0.086414,0.089564,-0.070802,0.498950,-0.007325,-0.005773,0.020479,0.001180,-0.005730,-0.007087,0.004376,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
